719, -3.047819, -0.368707, -11.027693, 2.008000, 6.009099, -1.584014
720, -2.758120, 0.270545, -10.620679, 0.008000, -0.059603, 0.034306
721, -2.877831, 0.143652, -10.477027, 0.015634, -0.410748, -0.049663
722, -2.882619, 0.229843, -10.556035, -0.037801, 0.169405, -0.133633
723, -2.875436, 0.272939, -10.603919, -0.159939, -0.380214, 0.041940
724, -3.804386, -0.442927, -9.136273, 9.023268, -11.380214, -1.729052
725, -4.699818, 0.581791, -10.929530, 5.992733, -21.983267, -5.446609
726, -3.078943, 0.574608, -10.972626, -2.327878, -0.830595, -4.316839
727, -3.284845, -0.292093, -10.718841, 0.473649, -1.548153, 1.232780
728, 3.821146, -19.613300, -19.613300, 251.992737, 249.184677, -251.896988
729, -2.832340, 0.239420, -10.706870, -3.221007, -3.952733, -13.019128
730, -2.961627, -0.009577, -10.491392, -0.511084, -0.822962, 0.301482
731, -2.920926, 0.090980, -10.182540, -0.801160, -0.326779, 0.415986
732, -3.038242, -0.184354, -10.500969, -1.037801, 0.680855, -2.652716
733, -3.112462, -0.215478, -10.369287, -0.114137, 1.894595, -0.263404
734, -3.090914, -0.198719, -10.465055, 0.091970, -0.868763, 0.385451
735, -3.062184, -0.234632, -10.407595, -0.075969, -0.021435, 0.125909
736, -3.071761, -0.184354, -10.488997, -0.221007, 0.566351, -0.118365
737, -3.059790, -0.292093, -10.630256, 0.114871, -1.181741, 1.812932
738, -3.134010, -0.179565, -10.398018, -0.144672, 2.619786, 0.332016
739, -3.265691, -0.177171, -10.481815, -0.060702, -0.792428, 0.118276
740, -3.186682, -0.208296, -10.438719, -0.037801, 0.306809, 0.087741
741, -3.191471, -0.167594, -10.443507, 0.008000, 0.329710, 0.064841
742, -3.205836, -0.203507, -10.496181, -0.114137, 0.199939, 0.095375
743, -3.193865, -0.225055, -10.496181, -0.045435, 0.138870, -0.019129
744, -3.148375, -0.193930, -10.486604, -0.037801, 0.032000, 0.003772
745, -3.244143, -0.203507, -10.486604, -0.129404, 0.062534, -0.042029
746, -3.263297, -0.210690, -10.417171, -0.106503, 1.100702, -0.125999
747, -3.205836, -0.222661, -10.443507, -0.129404, 0.123603, 0.148810
