21, 1.470040, 5.499481, -9.131485, 0.743160, -1.594535, 1.522900
22, 1.443704, 5.284003, -9.306262, -3.058367, -0.747206, -0.484733
23, -10.299855, 19.612701, -15.622166, -248.226303, -250.999115, -134.194656
24, -3.790021, 1.934515, -14.384363, 116.590492, 28.695541, -5.301527
25, 1.244985, 2.217031, -14.008474, 22.811861, -113.564003, 32.370228
26, 3.462016, 4.446033, -11.295843, -43.241573, 17.367298, -25.003817
27, 9.399635, 1.649605, -9.576807, 145.369110, 124.245163, 70.057251
28, 5.133168, 0.541090, -8.911219, 236.445450, 43.634472, 43.828243
29, 15.478514, 0.418985, -9.299079, -153.974396, -14.060183, 77.568703
30, 12.301408, -2.439692, -8.631097, -63.203403, 123.489433, 7.164122
31, 6.394913, -1.592144, -5.492299, -4.875161, 60.764244, 31.576338
32, 4.295198, -2.061408, -4.340688, -47.859894, -10.991482, -67.629776
33, 9.351751, 1.132457, -5.003881, -5.562183, 2.405466, 56.973282
34, 8.954314, -0.047884, -7.012617, 17.376747, 46.306229, -10.591603
35, 9.481039, -0.811634, -4.331111, 66.582855, 49.390198, 106.591599
36, 9.562442, -0.885855, -6.050148, 15.460718, 39.336765, 77.889313
37, 9.454702, -0.663194, -3.907337, -103.111801, -83.686134, -196.606873
38, 8.820239, -0.294487, -7.522582, -12.295008, -59.861710, -32.774811
39, 4.369418, 3.627216, -6.153098, 37.643925, -11.312092, -11.248092
40, 10.912771, 1.240196, -6.519411, 22.346212, 86.123024, 80.164124
41, 8.860940, 0.948104, -5.949591, 74.697365, 105.474167, 124.141220
43, 9.844957, -2.540248, -6.794744, 4.414916, 85.977982, -110.690842
44, 8.757990, -1.726219, -5.942409, 18.590488, -28.220488, 49.545799
45, 12.684481, 0.260968, -5.880159, -61.546917, 61.229893, -76.667938
46, 19.612701, -2.607285, -13.220781, -45.165237, -60.350258, 63.026718
47, 19.612701, -4.821922, -17.848774, -30.936230, 249.268066, 198.782440
48, 11.326968, -0.189142, -7.496245, -21.478214, 156.336761, 84.141220
49, 14.422670, -0.043096, -5.566519, 12.170641, 130.436005, 97.904579
50, 9.950302, -1.790863, -6.416461, 26.002701, 38.771877, 142.843506
51, 12.033257, -1.419762, -6.749255, 116.903465, 128.039047, 85.530533
